uf,tipo_doenca,local_obito,faixa_etaria,sexo,total
PB,OUTRAS,VIA_PUBLICA,"30 - 39",M,48
PB,COVID,HOSPITAL,"30 - 39",F,10
PB,COVID,HOSPITAL,"30 - 39",M,10
PB,COVID,OUTROS_SERVICOS_SAUDE,"30 - 39",M,1
PB,INDETERMINADA,DOMICILIO,"30 - 39",F,3
PB,INDETERMINADA,DOMICILIO,"30 - 39",M,6
PB,INDETERMINADA,HOSPITAL,"30 - 39",F,2
PB,INDETERMINADA,HOSPITAL,"30 - 39",M,4
PB,INDETERMINADA,OUTRO,"30 - 39",M,4
PB,INDETERMINADA,VIA_PUBLICA,"30 - 39",M,4
PB,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"30 - 39",F,2
PB,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"30 - 39",M,7
PB,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"30 - 39",F,22
PB,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"30 - 39",M,23
PB,INSUFICIENCIA_RESPIRATORIA,OUTRO,"30 - 39",F,3
PB,INSUFICIENCIA_RESPIRATORIA,OUTRO,"30 - 39",M,1
PB,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"30 - 39",F,1
PB,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"30 - 39",M,2
PB,INSUFICIENCIA_RESPIRATORIA,VIA_PUBLICA,"30 - 39",M,2
PB,PNEUMONIA,DOMICILIO,"30 - 39",F,4
PB,PNEUMONIA,DOMICILIO,"30 - 39",M,4
PB,PNEUMONIA,HOSPITAL,"30 - 39",F,23
PB,PNEUMONIA,HOSPITAL,"30 - 39",M,41
PB,PNEUMONIA,OUTRO,"30 - 39",F,1
PB,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"30 - 39",M,2
PB,SEPTICEMIA,DOMICILIO,"30 - 39",M,1
PB,SEPTICEMIA,HOSPITAL,"30 - 39",F,29
PB,SEPTICEMIA,HOSPITAL,"30 - 39",M,72
PB,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"30 - 39",F,1
PB,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"30 - 39",M,1
PB,SRAG,HOSPITAL,"30 - 39",F,2
PB,SRAG,HOSPITAL,"30 - 39",M,1
PB,SRAG,OUTROS_SERVICOS_SAUDE,"30 - 39",F,1
PB,SRAG,OUTROS_SERVICOS_SAUDE,"30 - 39",M,1
PE,OUTRAS,DOMICILIO,"30 - 39",F,71
PE,OUTRAS,DOMICILIO,"30 - 39",M,203
PE,OUTRAS,HOSPITAL,"30 - 39",F,222
PE,OUTRAS,HOSPITAL,"30 - 39",M,404
PE,OUTRAS,IGNORADO,"30 - 39",F,4
PE,OUTRAS,IGNORADO,"30 - 39",M,33
PE,OUTRAS,OUTRO,"30 - 39",F,10
PE,OUTRAS,OUTRO,"30 - 39",I,1
PE,OUTRAS,OUTRO,"30 - 39",M,110
PE,OUTRAS,OUTROS_SERVICOS_SAUDE,"30 - 39",F,24
PE,OUTRAS,OUTROS_SERVICOS_SAUDE,"30 - 39",M,41
PE,OUTRAS,VIA_PUBLICA,"30 - 39",F,28
PE,OUTRAS,VIA_PUBLICA,"30 - 39",M,222
PE,COVID,HOSPITAL,"30 - 39",F,20
PE,COVID,HOSPITAL,"30 - 39",M,21
PE,COVID,OUTROS_SERVICOS_SAUDE,"30 - 39",F,2
PE,COVID,OUTROS_SERVICOS_SAUDE,"30 - 39",M,2
PE,INDETERMINADA,DOMICILIO,"30 - 39",F,1
PE,INDETERMINADA,DOMICILIO,"30 - 39",M,6
PE,INDETERMINADA,HOSPITAL,"30 - 39",F,3
PE,INDETERMINADA,HOSPITAL,"30 - 39",M,10
PE,INDETERMINADA,IGNORADO,"30 - 39",F,1
PE,INDETERMINADA,OUTRO,"30 - 39",F,3
PE,INDETERMINADA,OUTRO,"30 - 39",M,6
PE,INDETERMINADA,OUTROS_SERVICOS_SAUDE,"30 - 39",F,2
PE,INDETERMINADA,OUTROS_SERVICOS_SAUDE,"30 - 39",M,2
PE,INDETERMINADA,VIA_PUBLICA,"30 - 39",M,3
PE,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"30 - 39",F,6
PE,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"30 - 39",M,3
PE,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"30 - 39",F,31
PE,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"30 - 39",M,28
PE,INSUFICIENCIA_RESPIRATORIA,IGNORADO,"30 - 39",M,1
PE,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"30 - 39",F,1
PE,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"30 - 39",M,2
PE,PNEUMONIA,DOMICILIO,"30 - 39",F,1
PE,PNEUMONIA,DOMICILIO,"30 - 39",M,3
PE,PNEUMONIA,HOSPITAL,"30 - 39",F,45
PE,PNEUMONIA,HOSPITAL,"30 - 39",M,73
PE,PNEUMONIA,IGNORADO,"30 - 39",F,1
PE,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"30 - 39",M,7
PE,SEPTICEMIA,DOMICILIO,"30 - 39",F,6
PE,SEPTICEMIA,DOMICILIO,"30 - 39",M,4
PE,SEPTICEMIA,HOSPITAL,"30 - 39",F,115
PE,SEPTICEMIA,HOSPITAL,"30 - 39",M,196
PE,SEPTICEMIA,IGNORADO,"30 - 39",F,1
PE,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"30 - 39",F,1
PE,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"30 - 39",M,6
PE,SRAG,HOSPITAL,"30 - 39",F,7
PE,SRAG,HOSPITAL,"30 - 39",M,11
PI,OUTRAS,DOMICILIO,"30 - 39",F,31
PI,OUTRAS,DOMICILIO,"30 - 39",M,60
PI,OUTRAS,HOSPITAL,"30 - 39",F,62
PI,OUTRAS,HOSPITAL,"30 - 39",M,87
PI,OUTRAS,IGNORADO,"30 - 39",M,1
PI,OUTRAS,OUTRO,"30 - 39",F,2
PI,OUTRAS,OUTRO,"30 - 39",M,18
PI,OUTRAS,OUTROS_SERVICOS_SAUDE,"30 - 39",F,2
PI,OUTRAS,OUTROS_SERVICOS_SAUDE,"30 - 39",M,2
PI,OUTRAS,VIA_PUBLICA,"30 - 39",F,2
PI,OUTRAS,VIA_PUBLICA,"30 - 39",M,26
PI,COVID,HOSPITAL,"30 - 39",F,9
PI,COVID,HOSPITAL,"30 - 39",M,18
PI,COVID,OUTROS_SERVICOS_SAUDE,"30 - 39",M,1
PI,INDETERMINADA,HOSPITAL,"30 - 39",F,1
PI,INDETERMINADA,HOSPITAL,"30 - 39",M,1
PI,INDETERMINADA,OUTROS_SERVICOS_SAUDE,"30 - 39",M,1
PI,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"30 - 39",F,8
PI,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"30 - 39",M,9
PI,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"30 - 39",F,15
PI,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"30 - 39",M,30
PI,INSUFICIENCIA_RESPIRATORIA,OUTRO,"30 - 39",F,1
PI,INSUFICIENCIA_RESPIRATORIA,OUTRO,"30 - 39",M,2
PI,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"30 - 39",F,1
PI,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"30 - 39",M,2
PI,PNEUMONIA,DOMICILIO,"30 - 39",M,1
PI,PNEUMONIA,HOSPITAL,"30 - 39",F,16
PI,PNEUMONIA,HOSPITAL,"30 - 39",M,27
PI,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"30 - 39",F,1
PI,SEPTICEMIA,DOMICILIO,"30 - 39",M,4
PI,SEPTICEMIA,HOSPITAL,"30 - 39",F,28
PI,SEPTICEMIA,HOSPITAL,"30 - 39",M,38
PI,SEPTICEMIA,VIA_PUBLICA,"30 - 39",M,1
PI,SRAG,HOSPITAL,"30 - 39",F,1
PR,OUTRAS,DOMICILIO,"30 - 39",F,81
PR,OUTRAS,DOMICILIO,"30 - 39",M,235
PR,OUTRAS,HOSPITAL,"30 - 39",F,247
PR,OUTRAS,HOSPITAL,"30 - 39",M,393
PR,OUTRAS,IGNORADO,"30 - 39",F,1
PR,OUTRAS,IGNORADO,"30 - 39",M,6
PR,OUTRAS,OUTRO,"30 - 39",F,38
PR,OUTRAS,OUTRO,"30 - 39",M,193
PR,OUTRAS,OUTROS_SERVICOS_SAUDE,"30 - 39",F,16
PR,OUTRAS,OUTROS_SERVICOS_SAUDE,"30 - 39",M,44
PR,OUTRAS,VIA_PUBLICA,"30 - 39",F,28
PR,OUTRAS,VIA_PUBLICA,"30 - 39",M,247
PR,COVID,DOMICILIO,"30 - 39",F,2
PR,COVID,DOMICILIO,"30 - 39",M,1
PR,COVID,HOSPITAL,"30 - 39",F,29
PR,COVID,HOSPITAL,"30 - 39",M,39
PR,COVID,OUTRO,"30 - 39",F,1
PR,COVID,OUTROS_SERVICOS_SAUDE,"30 - 39",F,2
PR,COVID,OUTROS_SERVICOS_SAUDE,"30 - 39",M,2
PR,INDETERMINADA,DOMICILIO,"30 - 39",F,3
PR,INDETERMINADA,DOMICILIO,"30 - 39",M,5
PR,INDETERMINADA,HOSPITAL,"30 - 39",M,2
PR,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"30 - 39",F,7
PR,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"30 - 39",M,6
PR,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"30 - 39",F,38
PR,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"30 - 39",M,49
PR,INSUFICIENCIA_RESPIRATORIA,OUTRO,"30 - 39",M,1
PR,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"30 - 39",F,2
PR,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"30 - 39",M,5
PR,PNEUMONIA,DOMICILIO,"30 - 39",F,1
PR,PNEUMONIA,DOMICILIO,"30 - 39",M,1
PR,PNEUMONIA,HOSPITAL,"30 - 39",F,60
PR,PNEUMONIA,HOSPITAL,"30 - 39",M,100
PR,PNEUMONIA,IGNORADO,"30 - 39",M,1
PR,PNEUMONIA,OUTRO,"30 - 39",F,2
PR,PNEUMONIA,OUTRO,"30 - 39",M,1
PR,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"30 - 39",F,2
PR,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"30 - 39",M,3
PR,PNEUMONIA,VIA_PUBLICA,"30 - 39",F,2
PR,SEPTICEMIA,DOMICILIO,"30 - 39",F,1
PR,SEPTICEMIA,DOMICILIO,"30 - 39",M,1
PR,SEPTICEMIA,HOSPITAL,"30 - 39",F,92
PR,SEPTICEMIA,HOSPITAL,"30 - 39",M,123
PR,SEPTICEMIA,IGNORADO,"30 - 39",F,1
PR,SEPTICEMIA,OUTRO,"30 - 39",F,1
PR,SEPTICEMIA,OUTRO,"30 - 39",M,2
PR,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"30 - 39",F,1
PR,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"30 - 39",M,1
PR,SRAG,HOSPITAL,"30 - 39",F,7
PR,SRAG,HOSPITAL,"30 - 39",M,4
PR,SRAG,OUTROS_SERVICOS_SAUDE,"30 - 39",F,1
PR,SRAG,OUTROS_SERVICOS_SAUDE,"30 - 39",M,2
RJ,OUTRAS,DOMICILIO,"30 - 39",F,108
RJ,OUTRAS,DOMICILIO,"30 - 39",M,242
RJ,OUTRAS,HOSPITAL,"30 - 39",F,490
RJ,OUTRAS,HOSPITAL,"30 - 39",M,791
RJ,OUTRAS,IGNORADO,"30 - 39",F,3
RJ,OUTRAS,IGNORADO,"30 - 39",M,5
RJ,OUTRAS,OUTRO,"30 - 39",F,28
RJ,OUTRAS,OUTRO,"30 - 39",M,141
RJ,OUTRAS,OUTROS_SERVICOS_SAUDE,"30 - 39",F,93
RJ,OUTRAS,OUTROS_SERVICOS_SAUDE,"30 - 39",M,147
RJ,OUTRAS,VIA_PUBLICA,"30 - 39",F,16
RJ,OUTRAS,VIA_PUBLICA,"30 - 39",M,158
RJ,COVID,DOMICILIO,"30 - 39",M,1
RJ,COVID,HOSPITAL,"30 - 39",F,33
RJ,COVID,HOSPITAL,"30 - 39",M,28
RJ,COVID,OUTRO,"30 - 39",F,1
RJ,COVID,OUTRO,"30 - 39",M,2
RJ,COVID,OUTROS_SERVICOS_SAUDE,"30 - 39",F,4
RJ,COVID,OUTROS_SERVICOS_SAUDE,"30 - 39",M,2
RJ,INDETERMINADA,DOMICILIO,"30 - 39",F,3
RJ,INDETERMINADA,DOMICILIO,"30 - 39",M,16
RJ,INDETERMINADA,HOSPITAL,"30 - 39",F,6
RJ,INDETERMINADA,HOSPITAL,"30 - 39",M,10
RJ,INDETERMINADA,OUTRO,"30 - 39",M,1
RJ,INDETERMINADA,OUTROS_SERVICOS_SAUDE,"30 - 39",F,5
RJ,INDETERMINADA,OUTROS_SERVICOS_SAUDE,"30 - 39",M,1
RJ,INDETERMINADA,VIA_PUBLICA,"30 - 39",M,1
RJ,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"30 - 39",F,3
RJ,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"30 - 39",M,14
RJ,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"30 - 39",F,80
RJ,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"30 - 39",M,60
RJ,INSUFICIENCIA_RESPIRATORIA,IGNORADO,"30 - 39",F,1
RJ,INSUFICIENCIA_RESPIRATORIA,IGNORADO,"30 - 39",M,1
RJ,INSUFICIENCIA_RESPIRATORIA,OUTRO,"30 - 39",M,1
RJ,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"30 - 39",F,10
RJ,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"30 - 39",M,17
RJ,INSUFICIENCIA_RESPIRATORIA,VIA_PUBLICA,"30 - 39",F,1
RJ,PNEUMONIA,DOMICILIO,"30 - 39",F,1
RJ,PNEUMONIA,DOMICILIO,"30 - 39",M,4
RJ,PNEUMONIA,HOSPITAL,"30 - 39",F,138
RJ,PNEUMONIA,HOSPITAL,"30 - 39",M,185
RJ,PNEUMONIA,OUTRO,"30 - 39",F,2
RJ,PNEUMONIA,OUTRO,"30 - 39",M,2
RJ,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"30 - 39",F,18
RJ,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"30 - 39",M,36
RJ,PNEUMONIA,VIA_PUBLICA,"30 - 39",M,1
RJ,SEPTICEMIA,DOMICILIO,"30 - 39",M,2
RJ,SEPTICEMIA,HOSPITAL,"30 - 39",F,213
RJ,SEPTICEMIA,HOSPITAL,"30 - 39",M,242
RJ,SEPTICEMIA,OUTRO,"30 - 39",M,2
RJ,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"30 - 39",F,17
RJ,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"30 - 39",I,1
RJ,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"30 - 39",M,27
RJ,SRAG,DOMICILIO,"30 - 39",M,1
RJ,SRAG,HOSPITAL,"30 - 39",F,2
RJ,SRAG,HOSPITAL,"30 - 39",M,8
RN,OUTRAS,DOMICILIO,"30 - 39",F,22
RN,OUTRAS,DOMICILIO,"30 - 39",M,69
RN,OUTRAS,HOSPITAL,"30 - 39",F,80
RN,OUTRAS,HOSPITAL,"30 - 39",M,103
RN,OUTRAS,IGNORADO,"30 - 39",F,2
RN,OUTRAS,IGNORADO,"30 - 39",M,10
RN,OUTRAS,OUTRO,"30 - 39",F,1
RN,OUTRAS,OUTRO,"30 - 39",M,12
RN,OUTRAS,OUTROS_SERVICOS_SAUDE,"30 - 39",F,4
RN,OUTRAS,OUTROS_SERVICOS_SAUDE,"30 - 39",M,13
RN,OUTRAS,VIA_PUBLICA,"30 - 39",F,7
RN,OUTRAS,VIA_PUBLICA,"30 - 39",M,59
RN,COVID,HOSPITAL,"30 - 39",F,8
RN,COVID,HOSPITAL,"30 - 39",M,14
RN,COVID,OUTROS_SERVICOS_SAUDE,"30 - 39",F,1
RN,COVID,OUTROS_SERVICOS_SAUDE,"30 - 39",M,2
RN,INDETERMINADA,DOMICILIO,"30 - 39",F,1
RN,INDETERMINADA,DOMICILIO,"30 - 39",M,2
RN,INDETERMINADA,HOSPITAL,"30 - 39",F,4
RN,INDETERMINADA,HOSPITAL,"30 - 39",M,2
RN,INDETERMINADA,OUTRO,"30 - 39",M,1
RN,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"30 - 39",F,1
RN,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"30 - 39",M,7
RN,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"30 - 39",F,13
RN,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"30 - 39",M,12
RN,INSUFICIENCIA_RESPIRATORIA,IGNORADO,"30 - 39",F,1
RN,INSUFICIENCIA_RESPIRATORIA,IGNORADO,"30 - 39",M,2
RN,INSUFICIENCIA_RESPIRATORIA,OUTRO,"30 - 39",M,1
RN,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"30 - 39",F,1
RN,PNEUMONIA,DOMICILIO,"30 - 39",M,3
RN,PNEUMONIA,HOSPITAL,"30 - 39",F,18
RN,PNEUMONIA,HOSPITAL,"30 - 39",M,23
RN,PNEUMONIA,OUTRO,"30 - 39",M,1
RN,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"30 - 39",F,1
RN,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"30 - 39",M,2
RN,PNEUMONIA,VIA_PUBLICA,"30 - 39",F,1
RN,PNEUMONIA,VIA_PUBLICA,"30 - 39",M,1
RN,SEPTICEMIA,DOMICILIO,"30 - 39",M,1
RN,SEPTICEMIA,HOSPITAL,"30 - 39",F,30
RN,SEPTICEMIA,HOSPITAL,"30 - 39",M,39
RN,SEPTICEMIA,OUTRO,"30 - 39",F,1
RN,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"30 - 39",F,1
RN,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"30 - 39",M,1
RN,SRAG,HOSPITAL,"30 - 39",F,1
RN,SRAG,HOSPITAL,"30 - 39",M,2
RN,SRAG,OUTROS_SERVICOS_SAUDE,"30 - 39",F,1
RO,OUTRAS,DOMICILIO,"30 - 39",F,12
RO,OUTRAS,DOMICILIO,"30 - 39",M,22
RO,OUTRAS,HOSPITAL,"30 - 39",F,48
RO,OUTRAS,HOSPITAL,"30 - 39",M,70
RO,OUTRAS,IGNORADO,"30 - 39",F,1
RO,OUTRAS,IGNORADO,"30 - 39",M,3
RO,OUTRAS,OUTRO,"30 - 39",F,7
RO,OUTRAS,OUTRO,"30 - 39",M,31
RO,OUTRAS,VIA_PUBLICA,"30 - 39",F,6
RO,OUTRAS,VIA_PUBLICA,"30 - 39",M,45
RO,COVID,DOMICILIO,"30 - 39",M,1
RO,COVID,HOSPITAL,"30 - 39",F,9
RO,COVID,HOSPITAL,"30 - 39",M,8
RO,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"30 - 39",F,2
RO,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"30 - 39",M,1
RO,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"30 - 39",F,8
RO,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"30 - 39",M,6
RO,INSUFICIENCIA_RESPIRATORIA,OUTRO,"30 - 39",M,2
RO,PNEUMONIA,HOSPITAL,"30 - 39",F,7
RO,PNEUMONIA,HOSPITAL,"30 - 39",M,14
RO,SEPTICEMIA,HOSPITAL,"30 - 39",F,14
RO,SEPTICEMIA,HOSPITAL,"30 - 39",M,27
RO,SRAG,HOSPITAL,"30 - 39",M,1
RR,OUTRAS,DOMICILIO,"30 - 39",F,3
RR,OUTRAS,DOMICILIO,"30 - 39",M,12
RR,OUTRAS,HOSPITAL,"30 - 39",F,29
RR,OUTRAS,HOSPITAL,"30 - 39",M,41
RR,OUTRAS,OUTRO,"30 - 39",M,6
RR,OUTRAS,OUTROS_SERVICOS_SAUDE,"30 - 39",M,1
RR,OUTRAS,VIA_PUBLICA,"30 - 39",F,2
RR,OUTRAS,VIA_PUBLICA,"30 - 39",M,9
RR,COVID,HOSPITAL,"30 - 39",F,3
RR,COVID,HOSPITAL,"30 - 39",M,3
RR,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"30 - 39",F,4
RR,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"30 - 39",M,3
RR,PNEUMONIA,DOMICILIO,"30 - 39",M,1
RR,PNEUMONIA,HOSPITAL,"30 - 39",F,6
RR,PNEUMONIA,HOSPITAL,"30 - 39",M,13
RR,SEPTICEMIA,HOSPITAL,"30 - 39",F,6
RR,SEPTICEMIA,HOSPITAL,"30 - 39",M,12
RR,SEPTICEMIA,OUTRO,"30 - 39",M,1
RS,OUTRAS,DOMICILIO,"30 - 39",F,66
RS,OUTRAS,DOMICILIO,"30 - 39",M,128
RS,OUTRAS,HOSPITAL,"30 - 39",F,239
RS,OUTRAS,HOSPITAL,"30 - 39",M,277
RS,OUTRAS,IGNORADO,"30 - 39",F,7
RS,OUTRAS,IGNORADO,"30 - 39",M,9
RS,OUTRAS,OUTRO,"30 - 39",F,8
RS,OUTRAS,OUTRO,"30 - 39",M,49
RS,OUTRAS,OUTROS_SERVICOS_SAUDE,"30 - 39",F,15
RS,OUTRAS,OUTROS_SERVICOS_SAUDE,"30 - 39",M,34
RS,OUTRAS,VIA_PUBLICA,"30 - 39",F,6
RS,OUTRAS,VIA_PUBLICA,"30 - 39",M,27
RS,COVID,HOSPITAL,"30 - 39",F,22
RS,COVID,HOSPITAL,"30 - 39",M,37
RS,COVID,OUTRO,"30 - 39",F,1
RS,COVID,OUTROS_SERVICOS_SAUDE,"30 - 39",F,1
RS,COVID,OUTROS_SERVICOS_SAUDE,"30 - 39",M,2
RS,INDETERMINADA,DOMICILIO,"30 - 39",F,1
RS,INDETERMINADA,DOMICILIO,"30 - 39",M,5
RS,INDETERMINADA,HOSPITAL,"30 - 39",F,4
RS,INDETERMINADA,HOSPITAL,"30 - 39",M,3
RS,INDETERMINADA,IGNORADO,"30 - 39",F,1
RS,INDETERMINADA,OUTRO,"30 - 39",M,3
RS,INDETERMINADA,VIA_PUBLICA,"30 - 39",F,2
RS,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"30 - 39",F,4
RS,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"30 - 39",M,5
RS,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"30 - 39",F,48
RS,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"30 - 39",M,57
RS,INSUFICIENCIA_RESPIRATORIA,IGNORADO,"30 - 39",M,1
RS,INSUFICIENCIA_RESPIRATORIA,OUTRO,"30 - 39",M,1
RS,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"30 - 39",F,5
RS,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"30 - 39",M,3
RS,PNEUMONIA,DOMICILIO,"30 - 39",F,1
RS,PNEUMONIA,DOMICILIO,"30 - 39",M,4
RS,PNEUMONIA,HOSPITAL,"30 - 39",F,84
RS,PNEUMONIA,HOSPITAL,"30 - 39",I,1
RS,PNEUMONIA,HOSPITAL,"30 - 39",M,91
RS,PNEUMONIA,OUTRO,"30 - 39",M,2
RS,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"30 - 39",F,2
RS,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"30 - 39",M,2
RS,SEPTICEMIA,DOMICILIO,"30 - 39",F,1
RS,SEPTICEMIA,HOSPITAL,"30 - 39",F,96
RS,SEPTICEMIA,HOSPITAL,"30 - 39",M,110
RS,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"30 - 39",F,4
RS,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"30 - 39",M,4
RS,SRAG,HOSPITAL,"30 - 39",F,2
RS,SRAG,HOSPITAL,"30 - 39",M,4
SC,OUTRAS,DOMICILIO,"30 - 39",F,39
SC,OUTRAS,DOMICILIO,"30 - 39",M,66
SC,OUTRAS,HOSPITAL,"30 - 39",F,164
SC,OUTRAS,HOSPITAL,"30 - 39",M,195
SC,OUTRAS,IGNORADO,"30 - 39",F,1
SC,OUTRAS,OUTRO,"30 - 39",F,7
SC,OUTRAS,OUTRO,"30 - 39",M,35
SC,OUTRAS,OUTROS_SERVICOS_SAUDE,"30 - 39",F,5
SC,OUTRAS,OUTROS_SERVICOS_SAUDE,"30 - 39",M,5
SC,OUTRAS,VIA_PUBLICA,"30 - 39",F,7
SC,OUTRAS,VIA_PUBLICA,"30 - 39",M,30
SC,COVID,DOMICILIO,"30 - 39",F,2
SC,COVID,HOSPITAL,"30 - 39",F,15
SC,COVID,HOSPITAL,"30 - 39",M,19
SC,COVID,VIA_PUBLICA,"30 - 39",M,1
SC,INDETERMINADA,DOMICILIO,"30 - 39",F,1
SC,INDETERMINADA,DOMICILIO,"30 - 39",M,1
SC,INDETERMINADA,HOSPITAL,"30 - 39",F,3
SC,INDETERMINADA,HOSPITAL,"30 - 39",M,1
SC,INDETERMINADA,IGNORADO,"30 - 39",M,1
SC,INDETERMINADA,OUTRO,"30 - 39",M,2
SC,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"30 - 39",F,4
SC,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"30 - 39",M,3
SC,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"30 - 39",F,29
SC,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"30 - 39",M,37
SC,INSUFICIENCIA_RESPIRATORIA,OUTRO,"30 - 39",M,1
SC,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"30 - 39",F,1
SC,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"30 - 39",M,1
SC,PNEUMONIA,DOMICILIO,"30 - 39",M,4
SC,PNEUMONIA,HOSPITAL,"30 - 39",F,29
SC,PNEUMONIA,HOSPITAL,"30 - 39",M,58
SC,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"30 - 39",F,1
SC,PNEUMONIA,VIA_PUBLICA,"30 - 39",F,1
SC,SEPTICEMIA,HOSPITAL,"30 - 39",F,50
SC,SEPTICEMIA,HOSPITAL,"30 - 39",M,69
SC,SRAG,HOSPITAL,"30 - 39",F,3
SC,SRAG,HOSPITAL,"30 - 39",M,2
SE,OUTRAS,DOMICILIO,"30 - 39",F,6
SE,OUTRAS,DOMICILIO,"30 - 39",M,20
SE,OUTRAS,HOSPITAL,"30 - 39",F,43
SE,OUTRAS,HOSPITAL,"30 - 39",M,86
SE,OUTRAS,OUTRO,"30 - 39",M,2
SE,OUTRAS,OUTROS_SERVICOS_SAUDE,"30 - 39",F,13
SE,OUTRAS,OUTROS_SERVICOS_SAUDE,"30 - 39",M,42
SE,OUTRAS,VIA_PUBLICA,"30 - 39",F,4
SE,OUTRAS,VIA_PUBLICA,"30 - 39",M,22
SE,COVID,HOSPITAL,"30 - 39",F,3
SE,COVID,HOSPITAL,"30 - 39",M,5
SE,COVID,OUTROS_SERVICOS_SAUDE,"30 - 39",M,1
SE,INDETERMINADA,DOMICILIO,"30 - 39",M,2
